participant,Welcome_Screen:1,participant_code:1,age:1,gender:1,handedness:1,education:1,income:1,computer_hours:1,wcst_task:1,n_back_task:1,corsi_block_span_task:1,fitts_law:1,navon_task:1,TIME_start,TIME_end,TIME_total
s.83f41c60-4d03-4c78-a922-f68237313f13.txt,welcome_screen.2021-05-25-1713.data.83f41c60-4d03-4c78-a922-f68237313f13.txt,996407,49,2,3,3,5,10,WCST_Task.2021-05-25-1722.data.83f41c60-4d03-4c78-a922-f68237313f13.txt,"","","","",2021-05-25-17-12,"",""
s.6c1e9b07-990d-453e-a7f9-03f852555b40.txt,welcome_screen.2021-05-25-1600.data.6c1e9b07-990d-453e-a7f9-03f852555b40.txt,709209,33,1,1,3,3,0,WCST_Task.2021-05-25-1610.data.6c1e9b07-990d-453e-a7f9-03f852555b40.txt,N_Back_Task.2021-05-25-1616.data.6c1e9b07-990d-453e-a7f9-03f852555b40.txt,Corsi_Block_Span_Task.2021-05-25-1617.data.6c1e9b07-990d-453e-a7f9-03f852555b40.txt,Fitts_Law.2021-05-25-1621.data.6c1e9b07-990d-453e-a7f9-03f852555b40.txt,Navon_Task.2021-05-25-1625.data.6c1e9b07-990d-453e-a7f9-03f852555b40.txt,2021-05-25-15-59,2021-05-25-16-25,26,
s.58ce3bbd-eacd-44b7-ba47-25a4002d634d.txt,welcome_screen.2021-05-25-1604.data.58ce3bbd-eacd-44b7-ba47-25a4002d634d.txt,902113,28,1,1,4,8,55,WCST_Task.2021-05-25-1618.data.58ce3bbd-eacd-44b7-ba47-25a4002d634d.txt,N_Back_Task.2021-05-25-1624.data.58ce3bbd-eacd-44b7-ba47-25a4002d634d.txt,Corsi_Block_Span_Task.2021-05-25-1624.data.58ce3bbd-eacd-44b7-ba47-25a4002d634d.txt,Fitts_Law.2021-05-25-1629.data.58ce3bbd-eacd-44b7-ba47-25a4002d634d.txt,Navon_Task.2021-05-25-1635.data.58ce3bbd-eacd-44b7-ba47-25a4002d634d.txt,2021-05-25-16-04,2021-05-25-16-35,31,
s.fd00051d-e77e-4e7b-8316-7e09ba303917.txt,welcome_screen.2021-05-25-1557.data.fd00051d-e77e-4e7b-8316-7e09ba303917.txt,335802,30,1,3,3,6,100,WCST_Task.2021-05-25-1613.data.fd00051d-e77e-4e7b-8316-7e09ba303917.txt,"","","","",2021-05-25-15-56,"",""
s.88be81bb-b23f-4c34-b7ad-18cce2be5cb9.txt,welcome_screen.2021-05-13-1543.data.88be81bb-b23f-4c34-b7ad-18cce2be5cb9.txt,904653,"","","","","","","","","","","",2021-05-13-15-43,"",""
s.d92cfe4d-9b32-427d-a604-419b5fb4d426.txt,welcome_screen.2021-05-29-2248.data.d92cfe4d-9b32-427d-a604-419b5fb4d426.txt,478284,"","","","","","","","","","","",2021-05-29-22-48,"",""
s.1b050db4-0767-4974-9538-c08c6440e2f4.txt,welcome_screen.2021-05-25-1555.data.1b050db4-0767-4974-9538-c08c6440e2f4.txt,875693,39,1,1,2,2,48,WCST_Task.2021-05-25-1608.data.1b050db4-0767-4974-9538-c08c6440e2f4.txt,N_Back_Task.2021-05-25-1620.data.1b050db4-0767-4974-9538-c08c6440e2f4.txt,Corsi_Block_Span_Task.2021-05-25-1622.data.1b050db4-0767-4974-9538-c08c6440e2f4.txt,Fitts_Law.2021-05-25-1623.data.1b050db4-0767-4974-9538-c08c6440e2f4.txt,Navon_Task.2021-05-25-1630.data.1b050db4-0767-4974-9538-c08c6440e2f4.txt,2021-05-25-15-55,2021-05-25-16-30,35,
s.489b568e-0ca2-4d1c-b74d-f0ae01e4033d.txt,welcome_screen.2021-05-25-1650.data.489b568e-0ca2-4d1c-b74d-f0ae01e4033d.txt,521567,29,1,1,3,5,70,WCST_Task.2021-05-25-1657.data.489b568e-0ca2-4d1c-b74d-f0ae01e4033d.txt,N_Back_Task.2021-05-25-1711.data.489b568e-0ca2-4d1c-b74d-f0ae01e4033d.txt,Corsi_Block_Span_Task.2021-05-25-1713.data.489b568e-0ca2-4d1c-b74d-f0ae01e4033d.txt,Fitts_Law.2021-05-25-1718.data.489b568e-0ca2-4d1c-b74d-f0ae01e4033d.txt,Navon_Task.2021-05-25-1721.data.489b568e-0ca2-4d1c-b74d-f0ae01e4033d.txt,2021-05-25-16-49,2021-05-25-17-21,32,
s.b7385c93-4db0-4014-9b73-13bc92c1e5df.txt,welcome_screen.2021-05-25-1630.data.b7385c93-4db0-4014-9b73-13bc92c1e5df.txt,873734,"","","","","","","","","","","",2021-05-25-16-30,"",""
s.d6479b16-9a64-464e-8703-0ded95130c00.txt,welcome_screen.2021-05-25-1629.data.d6479b16-9a64-464e-8703-0ded95130c00.txt,951377,"","","","","","","","","","","",2021-05-25-16-29,"",""
s.bfdd9b3c-ce1e-4166-af31-076227c67ac2.txt,welcome_screen.2021-05-25-1658.data.bfdd9b3c-ce1e-4166-af31-076227c67ac2.txt,433277,30,2,1,3,5,43,WCST_Task.2021-05-25-1707.data.bfdd9b3c-ce1e-4166-af31-076227c67ac2.txt,N_Back_Task.2021-05-25-1711.data.bfdd9b3c-ce1e-4166-af31-076227c67ac2.txt,Corsi_Block_Span_Task.2021-05-25-1714.data.bfdd9b3c-ce1e-4166-af31-076227c67ac2.txt,Fitts_Law.2021-05-25-1717.data.bfdd9b3c-ce1e-4166-af31-076227c67ac2.txt,Navon_Task.2021-05-25-1721.data.bfdd9b3c-ce1e-4166-af31-076227c67ac2.txt,2021-05-25-16-58,2021-05-25-17-21,23,
s.fcadd4b7-905b-4ef1-936d-c8d4ba912c99.txt,welcome_screen.2021-05-25-1636.data.fcadd4b7-905b-4ef1-936d-c8d4ba912c99.txt,431418,20,1,1,3,5,20,WCST_Task.2021-05-25-1645.data.fcadd4b7-905b-4ef1-936d-c8d4ba912c99.txt,N_Back_Task.2021-05-25-1650.data.fcadd4b7-905b-4ef1-936d-c8d4ba912c99.txt,Corsi_Block_Span_Task.2021-05-25-1652.data.fcadd4b7-905b-4ef1-936d-c8d4ba912c99.txt,Fitts_Law.2021-05-25-1653.data.fcadd4b7-905b-4ef1-936d-c8d4ba912c99.txt,Navon_Task.2021-05-25-1656.data.fcadd4b7-905b-4ef1-936d-c8d4ba912c99.txt,2021-05-25-16-36,2021-05-25-16-56,20,
s.87b39dc0-c46a-4d0f-9b26-dcc64a8b5af4.txt,"","","","","","","","","","","","","",2021-05-25-17-00,"",""
s.8df9a106-a79e-4cc3-b0b5-097031b75640.txt,welcome_screen.2021-05-25-1603.data.8df9a106-a79e-4cc3-b0b5-097031b75640.txt,456042,32,1,1,4,8,88,WCST_Task.2021-05-25-1622.data.8df9a106-a79e-4cc3-b0b5-097031b75640.txt,N_Back_Task.2021-05-25-1627.data.8df9a106-a79e-4cc3-b0b5-097031b75640.txt,Corsi_Block_Span_Task.2021-05-25-1629.data.8df9a106-a79e-4cc3-b0b5-097031b75640.txt,Fitts_Law.2021-05-25-1631.data.8df9a106-a79e-4cc3-b0b5-097031b75640.txt,Navon_Task.2021-05-25-1635.data.8df9a106-a79e-4cc3-b0b5-097031b75640.txt,2021-05-25-16-03,2021-05-25-16-35,32,
s.9b45c8c4-9e69-48a6-b6f5-272b046761a0.txt,welcome_screen.2021-05-25-1604.data.9b45c8c4-9e69-48a6-b6f5-272b046761a0.txt,793912,28,2,1,4,7,82,WCST_Task.2021-05-25-1620.data.9b45c8c4-9e69-48a6-b6f5-272b046761a0.txt,"","","","",2021-05-25-16-03,"",""
s.69cdb49b-46c9-4c79-a14e-3ed19260a2ce.txt,welcome_screen.2021-05-25-1556.data.69cdb49b-46c9-4c79-a14e-3ed19260a2ce.txt,599007,39,1,2,2,4,70,WCST_Task.2021-05-25-1605.data.69cdb49b-46c9-4c79-a14e-3ed19260a2ce.txt,N_Back_Task.2021-05-25-1611.data.69cdb49b-46c9-4c79-a14e-3ed19260a2ce.txt,Corsi_Block_Span_Task.2021-05-25-1613.data.69cdb49b-46c9-4c79-a14e-3ed19260a2ce.txt,Fitts_Law.2021-05-25-1615.data.69cdb49b-46c9-4c79-a14e-3ed19260a2ce.txt,Navon_Task.2021-05-25-1619.data.69cdb49b-46c9-4c79-a14e-3ed19260a2ce.txt,2021-05-25-15-55,2021-05-25-16-19,24,
s.2c7c6d55-d033-4abe-adc4-c0e7b80ebe4c.txt,welcome_screen.2021-05-25-1620.data.2c7c6d55-d033-4abe-adc4-c0e7b80ebe4c.txt,310649,42,2,1,3,6,10,"","","","","",2021-05-25-16-19,"",""
s.60ca29a1-706d-4ce4-8be0-437f28569efd.txt,welcome_screen.2021-05-25-1626.data.60ca29a1-706d-4ce4-8be0-437f28569efd.txt,914527,"","","","","","","","","","","",2021-05-25-16-26,"",""
s.65665b1d-c2ea-4969-ab4d-641d9ffda421.txt,welcome_screen.2021-05-25-1607.data.65665b1d-c2ea-4969-ab4d-641d9ffda421.txt,181213,31,1,1,2,3,24,WCST_Task.2021-05-25-1615.data.65665b1d-c2ea-4969-ab4d-641d9ffda421.txt,"","","","",2021-05-25-16-07,"",""
s.1d3040fa-53ff-4e4c-bb54-b4f03d58c62f.txt,welcome_screen.2021-05-20-1653.data.1d3040fa-53ff-4e4c-bb54-b4f03d58c62f.txt,787748,18,1,2,4,8,86,"","","","","",2021-05-20-16-53,"",""
s.083ae4d4-255b-488b-873c-7764dcee6253.txt,welcome_screen.2021-05-25-1609.data.083ae4d4-255b-488b-873c-7764dcee6253.txt,690573,36,1,1,3,8,77,WCST_Task.2021-05-25-1620.data.083ae4d4-255b-488b-873c-7764dcee6253.txt,N_Back_Task.2021-05-25-1626.data.083ae4d4-255b-488b-873c-7764dcee6253.txt,Corsi_Block_Span_Task.2021-05-25-1627.data.083ae4d4-255b-488b-873c-7764dcee6253.txt,Fitts_Law.2021-05-25-1628.data.083ae4d4-255b-488b-873c-7764dcee6253.txt,Navon_Task.2021-05-25-1632.data.083ae4d4-255b-488b-873c-7764dcee6253.txt,2021-05-25-16-09,2021-05-25-16-32,23,
s.8efe64f1-7065-499d-be52-95df381903c1.txt,welcome_screen.2021-05-25-1557.data.8efe64f1-7065-499d-be52-95df381903c1.txt,652890,33,1,1,4,7,5,WCST_Task.2021-05-25-1609.data.8efe64f1-7065-499d-be52-95df381903c1.txt,N_Back_Task.2021-05-25-1617.data.8efe64f1-7065-499d-be52-95df381903c1.txt,Corsi_Block_Span_Task.2021-05-25-1620.data.8efe64f1-7065-499d-be52-95df381903c1.txt,Fitts_Law.2021-05-25-1623.data.8efe64f1-7065-499d-be52-95df381903c1.txt,Navon_Task.2021-05-25-1629.data.8efe64f1-7065-499d-be52-95df381903c1.txt,2021-05-25-15-56,2021-05-25-16-29,33,
s.c8a72bef-4bd4-4416-ac3d-37ca6c1cfce4.txt,welcome_screen.2021-05-25-1602.data.c8a72bef-4bd4-4416-ac3d-37ca6c1cfce4.txt,761136,"","","","","","","","","","","",2021-05-25-16-02,"",""
s.71225ec6-7065-4ce6-bd9d-702436876bf0.txt,welcome_screen.2021-05-25-1717.data.71225ec6-7065-4ce6-bd9d-702436876bf0.txt,737724,37,1,1,3,4,60,WCST_Task.2021-05-25-1726.data.71225ec6-7065-4ce6-bd9d-702436876bf0.txt,N_Back_Task.2021-05-25-1732.data.71225ec6-7065-4ce6-bd9d-702436876bf0.txt,Corsi_Block_Span_Task.2021-05-25-1734.data.71225ec6-7065-4ce6-bd9d-702436876bf0.txt,Fitts_Law.2021-05-25-1735.data.71225ec6-7065-4ce6-bd9d-702436876bf0.txt,Navon_Task.2021-05-25-1739.data.71225ec6-7065-4ce6-bd9d-702436876bf0.txt,2021-05-25-17-16,2021-05-25-17-39,23,
s.e8250d6a-cd9d-45bd-a1e1-151ed1951454.txt,welcome_screen.2021-05-25-1559.data.e8250d6a-cd9d-45bd-a1e1-151ed1951454.txt,451917,29,2,1,4,6,14,WCST_Task.2021-05-25-1609.data.e8250d6a-cd9d-45bd-a1e1-151ed1951454.txt,N_Back_Task.2021-05-25-1614.data.e8250d6a-cd9d-45bd-a1e1-151ed1951454.txt,Corsi_Block_Span_Task.2021-05-25-1615.data.e8250d6a-cd9d-45bd-a1e1-151ed1951454.txt,Fitts_Law.2021-05-25-1616.data.e8250d6a-cd9d-45bd-a1e1-151ed1951454.txt,Navon_Task.2021-05-25-1619.data.e8250d6a-cd9d-45bd-a1e1-151ed1951454.txt,2021-05-25-15-59,2021-05-25-16-19,20,
s.d1114974-17d1-4658-8f26-619c505e9ba3.txt,welcome_screen.2021-05-25-1654.data.d1114974-17d1-4658-8f26-619c505e9ba3.txt,882397,33,2,1,3,6,27,WCST_Task.2021-05-25-1702.data.d1114974-17d1-4658-8f26-619c505e9ba3.txt,N_Back_Task.2021-05-25-1707.data.d1114974-17d1-4658-8f26-619c505e9ba3.txt,Corsi_Block_Span_Task.2021-05-25-1709.data.d1114974-17d1-4658-8f26-619c505e9ba3.txt,Fitts_Law.2021-05-25-1711.data.d1114974-17d1-4658-8f26-619c505e9ba3.txt,Navon_Task.2021-05-25-1714.data.d1114974-17d1-4658-8f26-619c505e9ba3.txt,2021-05-25-16-53,2021-05-25-17-14,21,
s.34b517d6-a461-4c2c-b19d-ffc837455ca7.txt,welcome_screen.2021-05-25-1633.data.34b517d6-a461-4c2c-b19d-ffc837455ca7.txt,937746,51,2,1,3,6,4,WCST_Task.2021-05-25-1642.data.34b517d6-a461-4c2c-b19d-ffc837455ca7.txt,N_Back_Task.2021-05-25-1648.data.34b517d6-a461-4c2c-b19d-ffc837455ca7.txt,Corsi_Block_Span_Task.2021-05-25-1650.data.34b517d6-a461-4c2c-b19d-ffc837455ca7.txt,Fitts_Law.2021-05-25-1651.data.34b517d6-a461-4c2c-b19d-ffc837455ca7.txt,Navon_Task.2021-05-25-1654.data.34b517d6-a461-4c2c-b19d-ffc837455ca7.txt,2021-05-25-16-33,2021-05-25-16-54,21,
s.cfa4d496-7e5d-499a-ad0c-4f006df59ed8.txt,welcome_screen.2021-05-25-1555.data.cfa4d496-7e5d-499a-ad0c-4f006df59ed8.txt,793438,43,1,1,3,2,35,WCST_Task.2021-05-25-1603.data.cfa4d496-7e5d-499a-ad0c-4f006df59ed8.txt,N_Back_Task.2021-05-25-1608.data.cfa4d496-7e5d-499a-ad0c-4f006df59ed8.txt,Corsi_Block_Span_Task.2021-05-25-1609.data.cfa4d496-7e5d-499a-ad0c-4f006df59ed8.txt,Fitts_Law.2021-05-25-1611.data.cfa4d496-7e5d-499a-ad0c-4f006df59ed8.txt,Navon_Task.2021-05-25-1614.data.cfa4d496-7e5d-499a-ad0c-4f006df59ed8.txt,2021-05-25-15-55,2021-05-25-16-14,19,
s.3e6f0fac-db98-4f77-aadd-65a1d87495db.txt,welcome_screen.2021-05-25-1603.data.3e6f0fac-db98-4f77-aadd-65a1d87495db.txt,583455,62,2,1,2,3,2,"","","","","",2021-05-25-16-03,"",""
s.9faf608f-398f-4c1c-ab39-459aef004530.txt,welcome_screen.2021-05-25-1554.data.9faf608f-398f-4c1c-ab39-459aef004530.txt,231818,26,2,1,3,1,6,"","","","","",2021-05-25-15-54,"",""
s.72732391-ce55-4514-9319-145164f6d268.txt,"","","","","","","","","","","","","",2021-05-25-15-55,"",""
s.9d3bdd6d-3ee2-4892-8588-005365a9acf7.txt,welcome_screen.2021-05-29-2152.data.9d3bdd6d-3ee2-4892-8588-005365a9acf7.txt,153366,42,1,1,3,6,22,WCST_Task.2021-05-29-2203.data.9d3bdd6d-3ee2-4892-8588-005365a9acf7.txt,N_Back_Task.2021-05-29-2208.data.9d3bdd6d-3ee2-4892-8588-005365a9acf7.txt,Corsi_Block_Span_Task.2021-05-29-2210.data.9d3bdd6d-3ee2-4892-8588-005365a9acf7.txt,Fitts_Law.2021-05-29-2211.data.9d3bdd6d-3ee2-4892-8588-005365a9acf7.txt,Navon_Task.2021-05-29-2215.data.9d3bdd6d-3ee2-4892-8588-005365a9acf7.txt,2021-05-29-21-52,2021-05-29-22-15,23,
s.1ce1684e-04a4-4ff6-bc74-d2ecc7e3d8eb.txt,welcome_screen.2021-05-25-1626.data.1ce1684e-04a4-4ff6-bc74-d2ecc7e3d8eb.txt,223984,38,2,2,2,3,5,WCST_Task.2021-05-25-1635.data.1ce1684e-04a4-4ff6-bc74-d2ecc7e3d8eb.txt,N_Back_Task.2021-05-25-1641.data.1ce1684e-04a4-4ff6-bc74-d2ecc7e3d8eb.txt,Corsi_Block_Span_Task.2021-05-25-1643.data.1ce1684e-04a4-4ff6-bc74-d2ecc7e3d8eb.txt,Fitts_Law.2021-05-25-1645.data.1ce1684e-04a4-4ff6-bc74-d2ecc7e3d8eb.txt,Navon_Task.2021-05-25-1648.data.1ce1684e-04a4-4ff6-bc74-d2ecc7e3d8eb.txt,2021-05-25-16-25,2021-05-25-16-48,23,
s.512f9e8e-92db-4104-b91d-9c0582b95488.txt,welcome_screen.2021-05-29-2159.data.512f9e8e-92db-4104-b91d-9c0582b95488.txt,256218,29,1,1,2,6,15,WCST_Task.2021-05-29-2208.data.512f9e8e-92db-4104-b91d-9c0582b95488.txt,N_Back_Task.2021-05-29-2213.data.512f9e8e-92db-4104-b91d-9c0582b95488.txt,Corsi_Block_Span_Task.2021-05-29-2215.data.512f9e8e-92db-4104-b91d-9c0582b95488.txt,Fitts_Law.2021-05-29-2217.data.512f9e8e-92db-4104-b91d-9c0582b95488.txt,Navon_Task.2021-05-29-2219.data.512f9e8e-92db-4104-b91d-9c0582b95488.txt,2021-05-29-21-58,2021-05-29-22-19,21,
s.928a42aa-b27f-4128-b9c4-bcaf083e6d40.txt,welcome_screen.2021-05-25-1556.data.928a42aa-b27f-4128-b9c4-bcaf083e6d40.txt,486018,33,2,1,3,5,4,WCST_Task.2021-05-25-1604.data.928a42aa-b27f-4128-b9c4-bcaf083e6d40.txt,N_Back_Task.2021-05-25-1609.data.928a42aa-b27f-4128-b9c4-bcaf083e6d40.txt,Corsi_Block_Span_Task.2021-05-25-1610.data.928a42aa-b27f-4128-b9c4-bcaf083e6d40.txt,Fitts_Law.2021-05-25-1612.data.928a42aa-b27f-4128-b9c4-bcaf083e6d40.txt,Navon_Task.2021-05-25-1614.data.928a42aa-b27f-4128-b9c4-bcaf083e6d40.txt,2021-05-25-15-56,2021-05-25-16-14,18,
s.9977ed3a-72c9-439c-990d-de7016f7e0e0.txt,welcome_screen.2021-05-25-1615.data.9977ed3a-72c9-439c-990d-de7016f7e0e0.txt,987993,26,2,1,4,9,40,WCST_Task.2021-05-25-1624.data.9977ed3a-72c9-439c-990d-de7016f7e0e0.txt,N_Back_Task.2021-05-25-1628.data.9977ed3a-72c9-439c-990d-de7016f7e0e0.txt,Corsi_Block_Span_Task.2021-05-25-1630.data.9977ed3a-72c9-439c-990d-de7016f7e0e0.txt,Fitts_Law.2021-05-25-1634.data.9977ed3a-72c9-439c-990d-de7016f7e0e0.txt,Navon_Task.2021-05-25-1636.data.9977ed3a-72c9-439c-990d-de7016f7e0e0.txt,2021-05-25-16-15,2021-05-25-16-36,21,
s.af29b744-5fb2-4f1a-bfeb-e1867aaff6fb.txt,welcome_screen.2021-05-29-2007.data.af29b744-5fb2-4f1a-bfeb-e1867aaff6fb.txt,353966,42,1,1,4,7,0,"","","","","",2021-05-29-20-07,"",""
s.3368df8c-82ba-40e0-8294-cb2ef5a701cf.txt,welcome_screen.2021-05-25-1601.data.3368df8c-82ba-40e0-8294-cb2ef5a701cf.txt,100934,28,1,1,3,7,25,WCST_Task.2021-05-25-1613.data.3368df8c-82ba-40e0-8294-cb2ef5a701cf.txt,N_Back_Task.2021-05-25-1618.data.3368df8c-82ba-40e0-8294-cb2ef5a701cf.txt,Corsi_Block_Span_Task.2021-05-25-1620.data.3368df8c-82ba-40e0-8294-cb2ef5a701cf.txt,Fitts_Law.2021-05-25-1621.data.3368df8c-82ba-40e0-8294-cb2ef5a701cf.txt,Navon_Task.2021-05-25-1624.data.3368df8c-82ba-40e0-8294-cb2ef5a701cf.txt,2021-05-25-16-01,2021-05-25-16-24,23,
s.aa96dee6-53df-4c35-97d1-41ee84449cd8.txt,welcome_screen.2021-05-25-1558.data.aa96dee6-53df-4c35-97d1-41ee84449cd8.txt,434012,50,2,1,3,5,15,"","","","","",2021-05-25-15-57,"",""
s.7d3c28c5-5a45-42dc-81d9-b0d359506c29.txt,welcome_screen.2021-05-25-1556.data.7d3c28c5-5a45-42dc-81d9-b0d359506c29.txt,671809,25,1,1,3,9,67,WCST_Task.2021-05-25-1605.data.7d3c28c5-5a45-42dc-81d9-b0d359506c29.txt,N_Back_Task.2021-05-25-1613.data.7d3c28c5-5a45-42dc-81d9-b0d359506c29.txt,Corsi_Block_Span_Task.2021-05-25-1614.data.7d3c28c5-5a45-42dc-81d9-b0d359506c29.txt,Fitts_Law.2021-05-25-1618.data.7d3c28c5-5a45-42dc-81d9-b0d359506c29.txt,Navon_Task.2021-05-25-1620.data.7d3c28c5-5a45-42dc-81d9-b0d359506c29.txt,2021-05-25-15-55,2021-05-25-16-20,25,
s.3cdecbc0-1c3f-4110-bc33-3eff324d385b.txt,welcome_screen.2021-05-25-1641.data.3cdecbc0-1c3f-4110-bc33-3eff324d385b.txt,722252,31,1,1,3,6,15,WCST_Task.2021-05-25-1649.data.3cdecbc0-1c3f-4110-bc33-3eff324d385b.txt,N_Back_Task.2021-05-25-1654.data.3cdecbc0-1c3f-4110-bc33-3eff324d385b.txt,Corsi_Block_Span_Task.2021-05-25-1655.data.3cdecbc0-1c3f-4110-bc33-3eff324d385b.txt,Fitts_Law.2021-05-25-1656.data.3cdecbc0-1c3f-4110-bc33-3eff324d385b.txt,Navon_Task.2021-05-25-1659.data.3cdecbc0-1c3f-4110-bc33-3eff324d385b.txt,2021-05-25-16-41,2021-05-25-16-59,18,
s.fe296cab-9785-47ae-9068-16623d1865bc.txt,welcome_screen.2021-05-25-1644.data.fe296cab-9785-47ae-9068-16623d1865bc.txt,438401,34,1,3,3,3,16,WCST_Task.2021-05-25-1653.data.fe296cab-9785-47ae-9068-16623d1865bc.txt,N_Back_Task.2021-05-25-1658.data.fe296cab-9785-47ae-9068-16623d1865bc.txt,Corsi_Block_Span_Task.2021-05-25-1700.data.fe296cab-9785-47ae-9068-16623d1865bc.txt,Fitts_Law.2021-05-25-1701.data.fe296cab-9785-47ae-9068-16623d1865bc.txt,Navon_Task.2021-05-25-1704.data.fe296cab-9785-47ae-9068-16623d1865bc.txt,2021-05-25-16-44,2021-05-25-17-04,20,
s.1125e038-cf9d-446b-ab5b-c27c63f2dc3c.txt,welcome_screen.2021-05-25-1557.data.1125e038-cf9d-446b-ab5b-c27c63f2dc3c.txt,601407,40,2,1,2,1,0,WCST_Task.2021-05-25-1606.data.1125e038-cf9d-446b-ab5b-c27c63f2dc3c.txt,N_Back_Task.2021-05-25-1611.data.1125e038-cf9d-446b-ab5b-c27c63f2dc3c.txt,Corsi_Block_Span_Task.2021-05-25-1612.data.1125e038-cf9d-446b-ab5b-c27c63f2dc3c.txt,Fitts_Law.2021-05-25-1614.data.1125e038-cf9d-446b-ab5b-c27c63f2dc3c.txt,Navon_Task.2021-05-25-1617.data.1125e038-cf9d-446b-ab5b-c27c63f2dc3c.txt,2021-05-25-15-57,2021-05-25-16-17,20,
s.241b19d8-6339-44c8-a8d9-47eb4dc0b328.txt,welcome_screen.2021-05-25-1626.data.241b19d8-6339-44c8-a8d9-47eb4dc0b328.txt,699794,26,1,1,2,7,19,WCST_Task.2021-05-25-1635.data.241b19d8-6339-44c8-a8d9-47eb4dc0b328.txt,N_Back_Task.2021-05-25-1641.data.241b19d8-6339-44c8-a8d9-47eb4dc0b328.txt,Corsi_Block_Span_Task.2021-05-25-1643.data.241b19d8-6339-44c8-a8d9-47eb4dc0b328.txt,Fitts_Law.2021-05-25-1644.data.241b19d8-6339-44c8-a8d9-47eb4dc0b328.txt,Navon_Task.2021-05-25-1649.data.241b19d8-6339-44c8-a8d9-47eb4dc0b328.txt,2021-05-25-16-26,2021-05-25-16-49,23,
s.01e12aaa-92f0-4ad2-96c9-a7415c659607.txt,welcome_screen.2021-05-25-1637.data.01e12aaa-92f0-4ad2-96c9-a7415c659607.txt,590813,"","","","","","","","","","","",2021-05-25-16-37,"",""
s.9601bc49-0bae-4dc8-a561-c17169180131.txt,welcome_screen.2021-05-25-1648.data.9601bc49-0bae-4dc8-a561-c17169180131.txt,889197,63,1,1,3,5,1,WCST_Task.2021-05-25-1658.data.9601bc49-0bae-4dc8-a561-c17169180131.txt,N_Back_Task.2021-05-25-1705.data.9601bc49-0bae-4dc8-a561-c17169180131.txt,Corsi_Block_Span_Task.2021-05-25-1708.data.9601bc49-0bae-4dc8-a561-c17169180131.txt,Fitts_Law.2021-05-25-1710.data.9601bc49-0bae-4dc8-a561-c17169180131.txt,Navon_Task.2021-05-25-1714.data.9601bc49-0bae-4dc8-a561-c17169180131.txt,2021-05-25-16-47,2021-05-25-17-14,27,
s.1664c49f-a99e-4a1e-9c20-34413933ee29.txt,welcome_screen.2021-05-25-1601.data.1664c49f-a99e-4a1e-9c20-34413933ee29.txt,738408,25,2,1,4,9,82,WCST_Task.2021-05-25-1617.data.1664c49f-a99e-4a1e-9c20-34413933ee29.txt,N_Back_Task.2021-05-25-1623.data.1664c49f-a99e-4a1e-9c20-34413933ee29.txt,Corsi_Block_Span_Task.2021-05-25-1625.data.1664c49f-a99e-4a1e-9c20-34413933ee29.txt,Fitts_Law.2021-05-25-1626.data.1664c49f-a99e-4a1e-9c20-34413933ee29.txt,Navon_Task.2021-05-25-1628.data.1664c49f-a99e-4a1e-9c20-34413933ee29.txt,2021-05-25-16-01,2021-05-25-16-28,27,
s.09ecd0bb-a119-46ac-b6ee-51ca5c96dc92.txt,welcome_screen.2021-05-25-1601.data.09ecd0bb-a119-46ac-b6ee-51ca5c96dc92.txt,425547,25,1,1,3,8,36,WCST_Task.2021-05-25-1620.data.09ecd0bb-a119-46ac-b6ee-51ca5c96dc92.txt,N_Back_Task.2021-05-25-1624.data.09ecd0bb-a119-46ac-b6ee-51ca5c96dc92.txt,Corsi_Block_Span_Task.2021-05-25-1625.data.09ecd0bb-a119-46ac-b6ee-51ca5c96dc92.txt,Fitts_Law.2021-05-25-1626.data.09ecd0bb-a119-46ac-b6ee-51ca5c96dc92.txt,Navon_Task.2021-05-25-1628.data.09ecd0bb-a119-46ac-b6ee-51ca5c96dc92.txt,2021-05-25-16-00,2021-05-25-16-28,28,
s.12af3547-904a-4996-87aa-afb8876bcda4.txt,welcome_screen.2021-05-25-1558.data.12af3547-904a-4996-87aa-afb8876bcda4.txt,142617,41,1,1,3,9,98,WCST_Task.2021-05-25-1607.data.12af3547-904a-4996-87aa-afb8876bcda4.txt,N_Back_Task.2021-05-25-1613.data.12af3547-904a-4996-87aa-afb8876bcda4.txt,Corsi_Block_Span_Task.2021-05-25-1614.data.12af3547-904a-4996-87aa-afb8876bcda4.txt,Fitts_Law.2021-05-25-1615.data.12af3547-904a-4996-87aa-afb8876bcda4.txt,"",2021-05-25-15-57,2021-05-25-16-18,21,
s.4721f6bb-6048-44ae-bf7f-4878bd7c71b7.txt,welcome_screen.2021-05-29-2203.data.4721f6bb-6048-44ae-bf7f-4878bd7c71b7.txt,463780,51,1,1,3,4,0,WCST_Task.2021-05-29-2212.data.4721f6bb-6048-44ae-bf7f-4878bd7c71b7.txt,N_Back_Task.2021-05-29-2217.data.4721f6bb-6048-44ae-bf7f-4878bd7c71b7.txt,Corsi_Block_Span_Task.2021-05-29-2218.data.4721f6bb-6048-44ae-bf7f-4878bd7c71b7.txt,"","",2021-05-29-22-03,"",""
s.cd9a7c65-fdf1-4905-b521-0a0ca8f665e1.txt,"","","","","","","","","","","","","",2021-05-25-17-21,"",""
