,participant,reward,status,action,rule,rule_correct,rule_used,n_t
623,709691.0,0,2,1,color,color,shape,23
624,709691.0,0,2,1,color,color,shape,24
625,709691.0,1,1,3,color,color,color,25
626,709691.0,1,1,3,color,color,color,26
627,709691.0,1,1,1,shape,shape,shape,27
628,709691.0,1,1,1,shape,shape,shape,28
629,709691.0,0,2,2,shape,shape,number,29
630,709691.0,0,2,2,shape,shape,number,30
631,709691.0,0,2,3,shape,shape,color,31
632,709691.0,0,2,3,shape,shape,color,32
633,709691.0,0,2,3,shape,shape,color,33
634,709691.0,0,2,3,shape,shape,color,34
635,709691.0,1,1,2,number,number,number,35
636,709691.0,1,1,2,number,number,number,36
637,709691.0,1,1,2,number,number,number,37
638,709691.0,1,1,2,number,number,number,38
639,709691.0,1,1,2,number,number,number,39
640,709691.0,1,1,2,number,number,number,40
641,709691.0,1,1,2,number,number,number,41
642,709691.0,0,2,1,color,color,shape,42
643,709691.0,1,1,3,color,color,color,43
644,709691.0,1,1,3,color,color,color,44
645,709691.0,1,1,3,color,color,color,45
646,709691.0,1,1,3,color,color,color,46
647,709691.0,1,1,2,number,number,number,47
648,709691.0,1,1,2,number,number,number,48
649,709691.0,1,1,2,number,number,number,49
650,709691.0,1,1,2,number,number,number,50
651,709691.0,1,1,2,number,number,number,51
652,709691.0,1,1,2,number,number,number,52
653,709691.0,0,2,2,shape,shape,number,53
654,709691.0,1,1,1,shape,shape,shape,54
655,709691.0,1,1,1,shape,shape,shape,55
656,709691.0,1,1,1,shape,shape,shape,56
657,709691.0,0,2,3,shape,shape,color,57
658,709691.0,1,1,1,shape,shape,shape,58
659,709691.0,1,1,1,shape,shape,shape,59
660,709691.0,1,1,3,color,color,color,60
661,709691.0,1,1,3,color,color,color,61
662,709691.0,1,1,3,color,color,color,62
663,709691.0,1,1,3,color,color,color,63
664,709691.0,1,1,3,color,color,color,64
665,709691.0,1,1,1,shape,shape,shape,65
666,709691.0,1,1,1,shape,shape,shape,66
667,709691.0,1,1,1,shape,shape,shape,67
668,709691.0,1,1,1,shape,shape,shape,68
669,709691.0,1,1,1,shape,shape,shape,69
670,709691.0,0,2,3,number,number,color,70
671,709691.0,1,1,2,number,number,number,71
672,709691.0,1,1,2,number,number,number,72
673,709691.0,1,1,2,number,number,number,73
674,709691.0,1,1,2,number,number,number,74
675,709691.0,1,1,2,number,number,number,75
676,709691.0,1,1,2,number,number,number,76
677,709691.0,0,2,3,shape,shape,color,77
678,709691.0,1,1,1,shape,shape,shape,78
679,709691.0,1,1,1,shape,shape,shape,79
680,709691.0,0,2,3,shape,shape,color,80
681,709691.0,1,1,1,shape,shape,shape,81
682,709691.0,1,1,1,shape,shape,shape,82
683,709691.0,1,1,3,color,color,color,83
684,709691.0,1,1,3,color,color,color,84
685,709691.0,1,1,3,color,color,color,85
686,709691.0,1,1,3,color,color,color,86
687,709691.0,1,1,3,color,color,color,87
688,709691.0,1,1,1,shape,shape,shape,88
689,709691.0,1,1,1,shape,shape,shape,89
690,709691.0,1,1,1,shape,shape,shape,90
691,709691.0,1,1,1,shape,shape,shape,91
692,709691.0,1,1,1,shape,shape,shape,92
693,709691.0,1,1,1,shape,shape,shape,93
694,709691.0,1,1,3,color,color,color,94
695,709691.0,1,1,3,color,color,color,95
696,709691.0,1,1,3,color,color,color,96
697,709691.0,1,1,3,color,color,color,97
698,709691.0,1,1,3,color,color,color,98
699,709691.0,1,1,3,color,color,color,99
700,919015.0,1,1,1,shape,shape,shape,0
701,919015.0,1,1,1,shape,shape,shape,1
702,919015.0,1,1,1,shape,shape,shape,2
703,919015.0,1,1,1,shape,shape,shape,3
704,919015.0,1,1,1,shape,shape,shape,4
705,919015.0,1,1,1,shape,shape,shape,5
706,919015.0,1,1,1,shape,shape,shape,6
707,919015.0,1,1,1,shape,shape,shape,7
708,919015.0,1,1,1,shape,shape,shape,8
709,919015.0,1,1,1,shape,shape,shape,9
710,919015.0,0,2,3,number,number,color,10
711,919015.0,1,1,2,number,number,number,11
712,919015.0,1,1,2,number,number,number,12
713,919015.0,1,1,2,number,number,number,13
714,919015.0,1,1,2,number,number,number,14
715,919015.0,1,1,2,number,number,number,15
716,919015.0,1,1,2,number,number,number,16
717,919015.0,1,1,2,number,number,number,17
718,919015.0,1,1,2,number,number,number,18
719,919015.0,0,2,1,color,color,shape,19
720,919015.0,1,1,3,color,color,color,20
721,919015.0,1,1,3,color,color,color,21
722,919015.0,1,1,3,color,color,color,22
723,919015.0,1,1,3,color,color,color,23
724,919015.0,1,1,3,color,color,color,24
725,919015.0,1,1,3,color,color,color,25
726,919015.0,1,1,3,color,color,color,26
727,919015.0,1,1,1,shape,shape,shape,27
728,919015.0,1,1,1,shape,shape,shape,28
729,919015.0,1,1,1,shape,shape,shape,29
730,919015.0,1,1,1,shape,shape,shape,30
731,919015.0,1,1,1,shape,shape,shape,31
732,919015.0,1,1,1,shape,shape,shape,32
733,919015.0,1,1,1,shape,shape,shape,33
734,919015.0,1,1,1,shape,shape,shape,34
735,919015.0,0,2,1,number,number,shape,35
736,919015.0,0,2,1,number,number,shape,36
737,919015.0,1,1,2,number,number,number,37
738,919015.0,1,1,2,number,number,number,38
739,919015.0,1,1,2,number,number,number,39
740,919015.0,0,2,3,number,number,color,40
741,919015.0,1,1,2,number,number,number,41
742,919015.0,0,2,1,color,color,shape,42
743,919015.0,1,1,3,color,color,color,43
744,919015.0,1,1,3,color,color,color,44
745,919015.0,1,1,3,color,color,color,45
746,919015.0,1,1,3,color,color,color,46
747,919015.0,0,2,1,number,number,shape,47
748,919015.0,1,1,2,number,number,number,48
749,919015.0,1,1,2,number,number,number,49
750,919015.0,1,1,2,number,number,number,50
751,919015.0,1,1,2,number,number,number,51
752,919015.0,1,1,2,number,number,number,52
753,919015.0,0,2,3,shape,shape,color,53
754,919015.0,1,1,1,shape,shape,shape,54
755,919015.0,1,1,1,shape,shape,shape,55
756,919015.0,1,1,1,shape,shape,shape,56
757,919015.0,1,1,1,shape,shape,shape,57
758,919015.0,1,1,1,shape,shape,shape,58
759,919015.0,1,1,1,shape,shape,shape,59
760,919015.0,1,1,3,color,color,color,60
761,919015.0,1,1,3,color,color,color,61
762,919015.0,1,1,3,color,color,color,62
763,919015.0,1,1,3,color,color,color,63
764,919015.0,1,1,3,color,color,color,64
765,919015.0,1,1,1,shape,shape,shape,65
766,919015.0,1,1,1,shape,shape,shape,66
767,919015.0,1,1,1,shape,shape,shape,67
768,919015.0,1,1,1,shape,shape,shape,68
769,919015.0,1,1,1,shape,shape,shape,69
770,919015.0,0,2,1,number,number,shape,70
771,919015.0,1,1,2,number,number,number,71
772,919015.0,1,1,2,number,number,number,72
773,919015.0,0,2,1,number,number,shape,73
774,919015.0,1,1,2,number,number,number,74
775,919015.0,1,1,2,number,number,number,75
776,919015.0,1,1,2,number,number,number,76
777,919015.0,1,1,1,shape,shape,shape,77
778,919015.0,0,2,2,shape,shape,number,78
779,919015.0,0,2,3,shape,shape,color,79
780,919015.0,0,2,3,shape,shape,color,80
781,919015.0,1,1,1,shape,shape,shape,81
782,919015.0,1,1,1,shape,shape,shape,82
783,919015.0,1,1,3,color,color,color,83
784,919015.0,1,1,3,color,color,color,84
785,919015.0,1,1,3,color,color,color,85
786,919015.0,1,1,3,color,color,color,86
787,919015.0,1,1,3,color,color,color,87
788,919015.0,1,1,1,shape,shape,shape,88
789,919015.0,1,1,1,shape,shape,shape,89
790,919015.0,1,1,1,shape,shape,shape,90
791,919015.0,1,1,1,shape,shape,shape,91
792,919015.0,1,1,1,shape,shape,shape,92
793,919015.0,1,1,1,shape,shape,shape,93
794,919015.0,1,1,3,color,color,color,94
795,919015.0,1,1,3,color,color,color,95
796,919015.0,1,1,3,color,color,color,96
797,919015.0,1,1,3,color,color,color,97
798,919015.0,1,1,3,color,color,color,98
799,919015.0,1,1,3,color,color,color,99
800,948779.0,0,2,3,shape,shape,color,0
801,948779.0,0,2,2,shape,shape,number,1
802,948779.0,1,1,1,shape,shape,shape,2
803,948779.0,1,1,1,shape,shape,shape,3
804,948779.0,1,1,1,shape,shape,shape,4
805,948779.0,1,1,1,shape,shape,shape,5
806,948779.0,1,1,1,shape,shape,shape,6
807,948779.0,1,1,1,shape,shape,shape,7
808,948779.0,1,1,1,shape,shape,shape,8
809,948779.0,1,1,1,shape,shape,shape,9
810,948779.0,0,2,1,number,number,shape,10
811,948779.0,1,1,2,number,number,number,11
812,948779.0,1,1,2,number,number,number,12
813,948779.0,1,1,2,number,number,number,13
814,948779.0,1,1,2,number,number,number,14
815,948779.0,1,1,2,number,number,number,15
816,948779.0,1,1,2,number,number,number,16
817,948779.0,1,1,2,number,number,number,17
818,948779.0,1,1,2,number,number,number,18
819,948779.0,0,2,1,color,color,shape,19
820,948779.0,0,2,1,color,color,shape,20
821,948779.0,1,1,3,color,color,color,21
822,948779.0,1,1,3,color,color,color,22
823,948779.0,1,1,3,color,color,color,23
824,948779.0,1,1,3,color,color,color,24
825,948779.0,1,1,3,color,color,color,25
826,948779.0,1,1,3,color,color,color,26
827,948779.0,1,1,1,shape,shape,shape,27
828,948779.0,1,1,1,shape,shape,shape,28
829,948779.0,1,1,1,shape,shape,shape,29
830,948779.0,1,1,1,shape,shape,shape,30
831,948779.0,1,1,1,shape,shape,shape,31
832,948779.0,1,1,1,shape,shape,shape,32
833,948779.0,1,1,1,shape,shape,shape,33
834,948779.0,1,1,1,shape,shape,shape,34
835,948779.0,0,2,1,number,number,shape,35
836,948779.0,1,1,2,number,number,number,36
837,948779.0,1,1,2,number,number,number,37
838,948779.0,1,1,2,number,number,number,38
839,948779.0,1,1,2,number,number,number,39
840,948779.0,1,1,2,number,number,number,40
841,948779.0,1,1,2,number,number,number,41
842,948779.0,0,2,1,color,color,shape,42
843,948779.0,0,2,1,color,color,shape,43
844,948779.0,1,1,3,color,color,color,44
845,948779.0,1,1,3,color,color,color,45
846,948779.0,1,1,3,color,color,color,46
847,948779.0,0,2,1,number,number,shape,47
848,948779.0,1,1,2,number,number,number,48
849,948779.0,1,1,2,number,number,number,49
850,948779.0,1,1,2,number,number,number,50
851,948779.0,1,1,2,number,number,number,51
852,948779.0,1,1,2,number,number,number,52
853,948779.0,0,2,2,shape,shape,number,53
854,948779.0,1,1,1,shape,shape,shape,54
855,948779.0,1,1,1,shape,shape,shape,55
856,948779.0,1,1,1,shape,shape,shape,56
857,948779.0,1,1,1,shape,shape,shape,57
858,948779.0,1,1,1,shape,shape,shape,58
859,948779.0,1,1,1,shape,shape,shape,59
860,948779.0,1,1,3,color,color,color,60
861,948779.0,1,1,3,color,color,color,61
862,948779.0,1,1,3,color,color,color,62
863,948779.0,1,1,3,color,color,color,63
864,948779.0,1,1,3,color,color,color,64
865,948779.0,1,1,1,shape,shape,shape,65
866,948779.0,1,1,1,shape,shape,shape,66
867,948779.0,1,1,1,shape,shape,shape,67
868,948779.0,1,1,1,shape,shape,shape,68
869,948779.0,1,1,1,shape,shape,shape,69
870,948779.0,0,2,1,number,number,shape,70
871,948779.0,1,1,2,number,number,number,71
872,948779.0,1,1,2,number,number,number,72
873,948779.0,1,1,2,number,number,number,73
874,948779.0,1,1,2,number,number,number,74
875,948779.0,1,1,2,number,number,number,75
876,948779.0,1,1,2,number,number,number,76
877,948779.0,0,2,2,shape,shape,number,77
878,948779.0,0,2,3,shape,shape,color,78
879,948779.0,1,1,1,shape,shape,shape,79
880,948779.0,1,1,1,shape,shape,shape,80
881,948779.0,1,1,1,shape,shape,shape,81
882,948779.0,1,1,1,shape,shape,shape,82
883,948779.0,1,1,3,color,color,color,83
884,948779.0,1,1,3,color,color,color,84
885,948779.0,1,1,3,color,color,color,85
886,948779.0,1,1,3,color,color,color,86
887,948779.0,1,1,3,color,color,color,87
888,948779.0,1,1,1,shape,shape,shape,88
889,948779.0,1,1,1,shape,shape,shape,89
890,948779.0,1,1,1,shape,shape,shape,90
891,948779.0,1,1,1,shape,shape,shape,91
892,948779.0,1,1,1,shape,shape,shape,92
893,948779.0,1,1,1,shape,shape,shape,93
894,948779.0,1,1,3,color,color,color,94
895,948779.0,1,1,3,color,color,color,95
896,948779.0,1,1,3,color,color,color,96
897,948779.0,1,1,3,color,color,color,97
898,948779.0,1,1,3,color,color,color,98
899,948779.0,1,1,3,color,color,color,99
900,722573.0,0,2,2,shape,shape,number,0
901,722573.0,0,2,3,shape,shape,color,1
902,722573.0,0,2,3,shape,shape,color,2
903,722573.0,1,1,1,shape,shape,shape,3
904,722573.0,1,1,1,shape,shape,shape,4
905,722573.0,1,1,1,shape,shape,shape,5
906,722573.0,1,1,1,shape,shape,shape,6
907,722573.0,1,1,1,shape,shape,shape,7
908,722573.0,1,1,1,shape,shape,shape,8
909,722573.0,1,1,1,shape,shape,shape,9
910,722573.0,0,2,3,number,number,color,10
911,722573.0,0,2,3,number,number,color,11
912,722573.0,0,2,3,number,number,color,12
913,722573.0,0,2,3,number,number,color,13
914,722573.0,0,2,3,number,number,color,14
915,722573.0,0,2,3,number,number,color,15
916,722573.0,0,2,3,number,number,color,16
917,722573.0,0,2,1,number,number,shape,17
918,722573.0,0,2,3,number,number,color,18
919,722573.0,1,1,3,color,color,color,19
920,722573.0,1,1,3,color,color,color,20
921,722573.0,1,1,3,color,color,color,21
922,722573.0,0,3,,color,color,time out,22
923,722573.0,0,3,,color,color,time out,23
924,722573.0,0,3,,color,color,time out,24
925,722573.0,0,3,,color,color,time out,25
926,722573.0,0,3,,color,color,time out,26
927,722573.0,0,3,,shape,shape,time out,27
928,722573.0,0,3,,shape,shape,time out,28
929,722573.0,0,3,,shape,shape,time out,29
930,722573.0,0,3,,shape,shape,time out,30
931,722573.0,0,3,,shape,shape,time out,31
932,722573.0,1,1,1,shape,shape,shape,32
933,722573.0,1,1,1,shape,shape,shape,33
934,722573.0,1,1,1,shape,shape,shape,34
935,722573.0,0,2,3,number,number,color,35
936,722573.0,0,2,3,number,number,color,36
937,722573.0,0,2,3,number,number,color,37
938,722573.0,1,1,2,number,number,number,38
939,722573.0,1,1,2,number,number,number,39
940,722573.0,1,1,2,number,number,number,40
941,722573.0,1,1,2,number,number,number,41
942,722573.0,1,1,3,color,color,color,42
943,722573.0,0,2,1,color,color,shape,43
944,722573.0,0,2,1,color,color,shape,44
945,722573.0,1,1,3,color,color,color,45
946,722573.0,1,1,3,color,color,color,46
947,722573.0,0,2,1,number,number,shape,47
948,722573.0,0,2,1,number,number,shape,48
949,722573.0,1,1,2,number,number,number,49
950,722573.0,0,2,3,number,number,color,50
951,722573.0,0,2,1,number,number,shape,51
952,722573.0,1,1,2,number,number,number,52
953,722573.0,0,2,2,shape,shape,number,53
954,722573.0,0,2,3,shape,shape,color,54
955,722573.0,1,1,1,shape,shape,shape,55
956,722573.0,1,1,1,shape,shape,shape,56
957,722573.0,0,2,3,shape,shape,color,57
958,722573.0,1,1,1,shape,shape,shape,58
959,722573.0,1,1,1,shape,shape,shape,59
960,722573.0,1,1,3,color,color,color,60
961,722573.0,1,1,3,color,color,color,61
962,722573.0,1,1,3,color,color,color,62
963,722573.0,1,1,3,color,color,color,63
964,722573.0,1,1,3,color,color,color,64
965,722573.0,1,1,1,shape,shape,shape,65
966,722573.0,1,1,1,shape,shape,shape,66
967,722573.0,1,1,1,shape,shape,shape,67
968,722573.0,1,1,1,shape,shape,shape,68
969,722573.0,1,1,1,shape,shape,shape,69
970,722573.0,0,2,3,number,number,color,70
971,722573.0,1,1,2,number,number,number,71
972,722573.0,1,1,2,number,number,number,72
973,722573.0,0,2,3,number,number,color,73
974,722573.0,0,2,3,number,number,color,74
975,722573.0,0,2,1,number,number,shape,75
976,722573.0,0,2,3,number,number,color,76
977,722573.0,1,1,1,shape,shape,shape,77
978,722573.0,1,1,1,shape,shape,shape,78
979,722573.0,1,1,1,shape,shape,shape,79
980,722573.0,1,1,1,shape,shape,shape,80
981,722573.0,1,1,1,shape,shape,shape,81
982,722573.0,1,1,1,shape,shape,shape,82
983,722573.0,1,1,3,color,color,color,83
984,722573.0,1,1,3,color,color,color,84
985,722573.0,1,1,3,color,color,color,85
986,722573.0,1,1,3,color,color,color,86
987,722573.0,1,1,3,color,color,color,87
988,722573.0,1,1,1,shape,shape,shape,88
989,722573.0,1,1,1,shape,shape,shape,89
990,722573.0,1,1,1,shape,shape,shape,90
991,722573.0,1,1,1,shape,shape,shape,91
992,722573.0,1,1,1,shape,shape,shape,92
993,722573.0,1,1,1,shape,shape,shape,93
994,722573.0,1,1,3,color,color,color,94
995,722573.0,1,1,3,color,color,color,95
996,722573.0,1,1,3,color,color,color,96
997,722573.0,1,1,3,color,color,color,97
998,722573.0,1,1,3,color,color,color,98
999,722573.0,1,1,3,color,color,color,99
1000,889968.0,1,1,1,shape,shape,shape,0
1001,889968.0,0,2,3,shape,shape,color,1
1002,889968.0,1,1,1,shape,shape,shape,2
1003,889968.0,1,1,1,shape,shape,shape,3
1004,889968.0,0,2,2,shape,shape,number,4
1005,889968.0,0,2,2,shape,shape,number,5
1006,889968.0,0,2,3,shape,shape,color,6
1007,889968.0,1,1,1,shape,shape,shape,7
1008,889968.0,1,1,1,shape,shape,shape,8
1009,889968.0,1,1,1,shape,shape,shape,9
1010,889968.0,0,2,3,number,number,color,10
1011,889968.0,0,2,,number,number,no rule,11
1012,889968.0,0,2,1,number,number,shape,12
1013,889968.0,0,2,3,number,number,color,13
1014,889968.0,0,2,1,number,number,shape,14
1015,889968.0,0,2,3,number,number,color,15
1016,889968.0,0,2,3,number,number,color,16
1017,889968.0,1,1,2,number,number,number,17
1018,889968.0,1,1,2,number,number,number,18
1019,889968.0,0,2,1,color,color,shape,19
1020,889968.0,0,2,2,color,color,number,20
1021,889968.0,0,2,1,color,color,shape,21
1022,889968.0,1,1,3,color,color,color,22
1023,889968.0,1,1,3,color,color,color,23
1024,889968.0,0,2,2,color,color,number,24
1025,889968.0,1,1,3,color,color,color,25
1026,889968.0,1,1,3,color,color,color,26
1027,889968.0,1,1,1,shape,shape,shape,27
1028,889968.0,1,1,1,shape,shape,shape,28
1029,889968.0,1,1,1,shape,shape,shape,29
1030,889968.0,1,1,1,shape,shape,shape,30
1031,889968.0,1,1,1,shape,shape,shape,31
1032,889968.0,1,1,1,shape,shape,shape,32
1033,889968.0,1,1,1,shape,shape,shape,33
1034,889968.0,1,1,1,shape,shape,shape,34
1035,889968.0,0,2,3,number,number,color,35
1036,889968.0,1,1,2,number,number,number,36
1037,889968.0,1,1,2,number,number,number,37
1038,889968.0,1,1,2,number,number,number,38
1039,889968.0,1,1,2,number,number,number,39
1040,889968.0,1,1,2,number,number,number,40
1041,889968.0,1,1,2,number,number,number,41
1042,889968.0,0,2,1,color,color,shape,42
1043,889968.0,0,2,1,color,color,shape,43
1044,889968.0,1,1,3,color,color,color,44
1045,889968.0,1,1,3,color,color,color,45
1046,889968.0,0,2,1,color,color,shape,46
1047,889968.0,0,2,1,number,number,shape,47
1048,889968.0,1,1,2,number,number,number,48
1049,889968.0,1,1,2,number,number,number,49
1050,889968.0,1,1,2,number,number,number,50
1051,889968.0,1,1,2,number,number,number,51
1052,889968.0,1,1,2,number,number,number,52
1053,889968.0,1,1,1,shape,shape,shape,53
1054,889968.0,0,2,2,shape,shape,number,54
1055,889968.0,0,2,3,shape,shape,color,55
1056,889968.0,1,1,1,shape,shape,shape,56
1057,889968.0,1,1,1,shape,shape,shape,57
1058,889968.0,1,1,1,shape,shape,shape,58
1059,889968.0,1,1,1,shape,shape,shape,59
1060,889968.0,1,1,3,color,color,color,60
1061,889968.0,1,1,3,color,color,color,61
1062,889968.0,0,2,1,color,color,shape,62
1063,889968.0,1,1,3,color,color,color,63
1064,889968.0,1,1,3,color,color,color,64
1065,889968.0,1,1,1,shape,shape,shape,65
1066,889968.0,1,1,1,shape,shape,shape,66
1067,889968.0,1,1,1,shape,shape,shape,67
1068,889968.0,1,1,1,shape,shape,shape,68
1069,889968.0,1,1,1,shape,shape,shape,69
1070,889968.0,0,2,1,number,number,shape,70
1071,889968.0,1,1,2,number,number,number,71
1072,889968.0,1,1,2,number,number,number,72
1073,889968.0,1,1,2,number,number,number,73
1074,889968.0,1,1,2,number,number,number,74
1075,889968.0,1,1,2,number,number,number,75
1076,889968.0,1,1,2,number,number,number,76
1077,889968.0,0,2,3,shape,shape,color,77
1078,889968.0,1,1,1,shape,shape,shape,78
1079,889968.0,1,1,1,shape,shape,shape,79
1080,889968.0,0,2,2,shape,shape,number,80
1081,889968.0,1,1,1,shape,shape,shape,81
1082,889968.0,1,1,1,shape,shape,shape,82
1083,889968.0,1,1,3,color,color,color,83
1084,889968.0,1,1,3,color,color,color,84
1085,889968.0,1,1,3,color,color,color,85
1086,889968.0,1,1,3,color,color,color,86
1087,889968.0,1,1,3,color,color,color,87
1088,889968.0,1,1,1,shape,shape,shape,88
1089,889968.0,1,1,1,shape,shape,shape,89
1090,889968.0,1,1,1,shape,shape,shape,90
1091,889968.0,1,1,1,shape,shape,shape,91
1092,889968.0,1,1,1,shape,shape,shape,92
1093,889968.0,1,1,1,shape,shape,shape,93
1094,889968.0,1,1,3,color,color,color,94
1095,889968.0,1,1,3,color,color,color,95
1096,889968.0,1,1,3,color,color,color,96
1097,889968.0,1,1,3,color,color,color,97
1098,889968.0,1,1,3,color,color,color,98
1099,889968.0,1,1,3,color,color,color,99
1100,234513.0,1,1,1,shape,shape,shape,0
1101,234513.0,0,2,3,shape,shape,color,1
1102,234513.0,0,2,3,shape,shape,color,2
1103,234513.0,1,1,1,shape,shape,shape,3
